"author" "date" "body"
"1" "Koncon85" 2013-04-21 " it was finally funny after two weeks of unrelenting grimness it was great to finally have a bit of lightness in the show i thought the portrayal of edamure was great and its a shame we havent seen the blackfish until now most importantly the departure of hot pie was as devastating a blow as it had been in the book for that ill love this series "
"2" "Sinequanone" 2013-04-21 " 5432hun 18 april 2013 130pm get ciffix for firefox yes that shocked me total surprise thought he was going to grab a sword and massacre them all "
"3" "TheNorthRemembers" 2013-04-21 " singist  fair enough they are not pledged to robb or house stark but are basically outlaws operating in the riverlands and dedicated to rhllor the lord of light rather than the old gods of the northmen but im still fairly sure that the starkstullys are where their sympathies lie spoiler warningi think below has been covered in the tv series but just in casea the brotherhood without banners is usually led by beric dondarrion  oft reported dead in season 1 episode a golden crown ned stark at that time hand of the king at kings landing charged gregor the mountain with treason and ordered lord dondarrion to bring gregor clegane to justice thoros of myr joined dondarrion in that hunt and the brotherhood are still raiding lannister bannermen so there is at least an antilannister allegiance amongst the bannermenb thoros of myr also appears to be protective of arya stark youre not a prisoner youll have no chains youre a guest but youre lucky we found you and he also calls her my lady i cannot imagine the brave companions saying that but i expect thoros would want to be wellrewarded for handing her and the hound over  presumably to robbher mother riverrun is a lot nearer to them than winterhell lol and they may already know of the fall of the latter but yes pledged was the wrong term  "
"4" "Sojournernz" 2013-04-21 " nickc909  im hoping the biggest dragon will burn the f out of those rude bstards on its way back to the khaleesi "
"5" "Sojournernz" 2013-04-21 " badger1969  i am so looking forward to the storyline set in the eyrie im hoping the visuals match up to the description in the books "
"6" "Sojournernz" 2013-04-21 " alex239  wow you know alfie allen marvellous  give him my best wishes oh  sorry  you find him utterly detestable so you probably wont "
"7" "Sojournernz" 2013-04-21 " timbo1967  well ireland and northern ireland are currently separate countries northern island is part of the united kingdom of great britain etc etc so there is a differentiation much contention lies down this path of inquiry "
"8" "Sojournernz" 2013-04-21 " acertainbang  having read the books  honestly there are so many plot points which could be big climaxes  as the screenwriters have fiddled enough with mr martins chronology now that jaimes hand is off i am looking forward to some absolute doozies "
"9" "Sojournernz" 2013-04-21 " zombiedeadhead  take your complaint to mr martin his books are meandering and chucklefilled "
"10" "latenightreader" 2013-04-20 " beadster  it was just a bad copy the eztv version that everyone downloads including the people who upload it to streaming sites was corrupted subsequently downloaded a second to get a quiet last 30 seconds to hear what they said "
"11" "chiefdeluxer" 2013-04-20 " alex239  what an odd thing to say game of thrones hardly trades off tastefulness it trades in good characters good actors and a story well told it also trades in sex violence gallows humour foul language and a hobbesian world view on the brutishness of life if you listen to any of the first four hold steady albums you might catch a glimpse that those latter themes run right through their baudy anything goes but incredibly street smart and sometimes profound pieces in the medium of rock they have produced some excellent work  while the nature of the song may have jarred you and others your reaction to their being able to contribute stylistically and labelling them as landfill shows a basic level of dare i say it cretionous muscial ignorance "
"12" "singist" 2013-04-20 " thenorthremembers  ps their title brotherhood without banners also points to no affiliation no "
"13" "singist" 2013-04-20 " thenorthremembers  what makes you think that thoros didnt say they were pledged to robb he said the lords of westeros are trying to burn the countryside were trying to save it no mention of robthe north "
