"author" "date" "body"
"1" "Lime83" 2012-04-06 " so im not the only one who noticed  fair point as well "
"2" "chutzzpah" 2012-04-05 " quite honestly im just about at the end of my lets be american friendly tether  this is a british newspaper hell would freeze over before the washington post ran a series blog to fit with any passing british viewers timetable  in the last 3 months ive got confused about an article just about every week until ive realised they are articles written by yanks for yanks  there was one on privatised healthcare that had my head in a spin until i finally clarified that it was about the american healthcare system  but it wasnt tagged under us artcles just healthcare by all means give us more reasons to go elsewhere guardian  but brits not signing in will hit your revenue much more than the samll groups of americans that come here regularly "
"3" "badger1969" 2012-04-05 " it wasnt only roberts kids either the point of the boring book that ned had in s1  the one that jon arryn had been reading not long before he died  was that it described all baratheon children over the generations as darkhaired and jon arryns last words  or near last words  were reported as the seed is strong "
"4" "SterlingArcher" 2012-04-05 " wasnt sure about the bastard killing at the end were they just rounding up every dark haired boy or does someone know exactly who roberts kids are "
"5" "JamesWMoar" 2012-04-05 " yep in theory joffrey could be roberts but every single other child that he had and as the scene in the programme showed all too well there were a lot of illegitimate children was dark haired  pretty low odds of it only being his legitimate kids who came out blonde think the book might have also included references to other children of baratheons and lannisters who turned out darkhaired as well "
"6" "SterlingArcher" 2012-04-05 " liam cunningham looks exactly how i imagined stannis which makes those scenes a little odd for me not seen enough of stannis to get a good impression yet but otherwise the whole thing was a great return cant wait for the next episode "
"7" "smilerone" 2012-04-04 " been waiting for the return and enjoyed the first episode my only experience of got has been on tv and the first series was compulsive viewing at our house my only fear is that since im not a great fan of the fantasy genre the second series will become overloaded with witches and dragons and contain clunker of lines such as red comet in the sky means dragons fly however will be glued to my set next sunday "
"8" "ChinofJim" 2012-04-04 " it was a nice touch that in his first scene on the beach stannis was literally grinding he teeth although it looked like he was sucking on a wasp that isnt a spoiler in any sense just a nice thing for book readers "
"9" "ChinofJim" 2012-04-04 " it was a nice touch that in his first scene on the beach stannis was literally grinding he teeth although it looked like he was sucking on a wasp that isnt a spoiler in any sense just a nice thing for book readers "
"10" "Musa1" 2012-04-04 " how much of this story about a mythical fantasy world westeros is actually commentary on contemporary real world western civilization why is monogamy and fidelity in marriage significantwhy is paternal lineage important why has incest been such a reoccurring and potentially volatile issue the guy living in the woods with his daughterwives and treated like he cant be killed with a quick chop what do dragons represent merely animals that do the bidding of sociopathic elites or undeniable supernatural retribution but isnt the targaneyan family demonic and bloodthirsty in their own rite "
"11" "kneerash" 2012-04-04 "  cavalierdisregard i agree just some little details you pick up on im ashamed to admit that as a fan of the fantasy genre i had never read a song of ice and fire after watching season 1 i couldnt wait they were going beyond the wall so ive since read them and am nearly done with book 5 after reading the first book and then re watching season 1 before season 2 started i found i enjoyed it even more i loved being able to look at some minor character in the tv show and think yeah i know who this guy is and what his story is etc allot of commnts on this blog point to the quick scene when cressanspelling died after drinking the wine with milesandra although it was a good scene it didnt really set up who cressan rwas what he meant to stannis etc the long intro to the second book gives this background and when i saw the death on screen it held much more meaning for me i was watching with my girlfirend who has not read the books and she was confused as to who all these new people were and why milesandra wanted cressan dead i then proceeded into a long winded description of who they all were which im pretty sure i enjoyed more then she did "
"12" "Kezia10" 2012-04-04 "  violentdelightsi know their dead son had black hair but its not beyond the realms of possiblity and indeed robert obviously believed they were his for the blonde to have won out in the subsequent children im thinking too much about this no you can never think too much about all of this  by the way that will only get worse if you read the books yep in theory joffrey could be roberts but every single other child that he had and as the scene in the programme showed all too well there were a lot of illegitimate children was dark haired  pretty low odds of it only being his legitimate kids who came out blonde i find it hard to imagine what it would be like watching the tv series without having read the books but i think it is much easier to know the characters when you have already read about them  you certainly dont have the problem of thinking now who else mentioned that and so on my husband watched half of series 1 without having read them but has since read the whole series so hes now in the same boat as me at least i dont have to hide my reactions to significantforthefuture moments this time round  hiding things like neds beheading last time became tedious "
"13" "CavalierDisregard" 2012-04-04 " ive not read the books it didnt seem like the tv series explained it fully there is definately an element of having to think with the show that is made far easier by having read the books i hadnt read any of them when i saw the first series but am up to book four now and there are certain things that you pick up that i missed before often its just the secondary characters that are only briefly seen in the show who you dont really know who they are for example in this episode when joffrey told one of his kingsguard to give ser dontos the wine he called him by his name i wouldnt have taken that in before but since reading the books i know that was ser meryn trant "
"14" "TheNorthRemembers" 2012-04-04 " it was the scene with him and cersei i noticed it i remember his face from the wire firstly i hope he is not ill secondly i hope he hasnt had anything done i thought aidan gillen playing littlefinger looked familiar but could not place him  thanks as now i realise he was councilman thomas tommy carcetti in the wire  "
"15" "ViolentDelights" 2012-04-04 " just noticed youd replied to me too thanks for the explanation ive not read the books it didnt seem like the tv series explained it fully "
"16" "ViolentDelights" 2012-04-04 " aaah ive not read the books so dont know if the reasoning behind it is explained more clearly in them although we know that the baratheon black hair is a dominant trait and the lannister blonde seems to be too  so whos to say which should win i know their dead son had black hair but its not beyond the realms of possiblity and indeed robert obviously believed they were his for the blonde to have won out in the subsequent children im thinking too much about this "
"17" "Kezia10" 2012-04-04 "  violentdelights and anyway none of them were legitimate so even if they did prove that joffrey isnt a baratheon the throne would have gone to stannis not one of the poor wee weans its not so much about who the throne goes to as noone being able to prove that joffrey isnt roberts son  ie kill all the blackhaired offspring and noone will be able to compare their appearance to joffreys i was so excited to watch this episodei thought it was pretty good overall though i agree with other posters that craster didnt look as id imagined him i wasnt entirely convinced by the red woman either but ill wait and see what the next few episodes bring there i was very happy that they didnt spend the first half of the episode reintroducing the characters with a last time on got style filler "
"18" "Pithyoneliner" 2012-04-04 " best thing on tv of course it is lots of respect being rightly accorded to peter dinklage and maisy williams for their performances for me the third outstanding actor of the series is jack gleeson imho he isnt getting the credit he deserves if you consider joffrey is supposed to be loathsome and the audience is supposed to hate him as well as being slightly afraid  jack seems to achieving that effect admirably cant really warm to bran but that was the case in the books too "
"19" "CavalierDisregard" 2012-04-04 " i noticed one of the first commenters referring to roberts bastard sons but i was pretty sure that the baby in the brothel was a daughter and anyway none of them were legitimate so even if they did prove that joffrey isnt a baratheon the throne would have gone to stannis not one of the poor wee weans i think they just meant bastardborn rather than sons specifically and the reason cersei wants all the bastardborn children of robert dead is that they all without exception have roberts dark hair whereas joffrey myrcella  tommen have the golden lannister hair if this became public knowledge it would strengthen stannis claim that none of them are roberts children which in turn strengthens his claim to the throne plus cerseis an evil bitch "
"20" "MJ1972" 2012-04-04 " ah but i didnt tell them all about it i merely said it was excellent and gave a few reasons why i made sure i didnt give away any details and im sure i didnt spoil anything for anyone but i get your point and sarahs  ill stick to discussing episode 1 for what its worth though i kind of agree with what huwlyanthomas said about not watching the leaked version of episode 2 i dont regret watching it in the slightest but as huw said the image quality leaves a bit to be desired and the lack of subtitles means youll miss out on some dialogue so yeah you do pay a price for your curiosity and on that note ill stop being a smug episode2 watcher and will enjoy the discussion on episode 1 "
"21" "MarkWE" 2012-04-04 " 3 april 2012 539pmresponse to lauralol 3 april 2012 239pm spolier alert  why ruin it for people didnt really see a spoiler in the post you refer to only some comment about the character in the show and the book and the comments about the character in the book should already be apparent in the show "
"22" "HuwLyanThomas" 2012-04-04 " correction above  the broadcast versions are 720p not full hd but they look stunning in any case "
"23" "HuwLyanThomas" 2012-04-04 " for anyone whos scratching their head  ive looked in one of the usual places and wouldnt want to watch the version currently on offer a web rip with no subtitles in any case the first viewing will always be the most impactful and you only get one chance at it speaking personally id rather wait the few days it takes to see it in full hd with no risk of dropped frames and subtitled as intended by the creators "
"24" "SarahHughes" 2012-04-04 " guys can we hold off discussing episode two already please theres been enough strong opinion expressed over the timing of this blog without further driving people insane by discussing the second episode a week before it airs thanks "
"25" "singist" 2012-04-04 " yes ive watched it too but aware that other people on here probably havent i contained the desire to tell them all about it "
